AreaKey,initial_regime,final_regime_lambda05,changed_from_initial,final_boundary_county,gwr_fitted_z,gwr_residual_z,mgwr_fitted_z,mgwr_residual_z,grgwr_fitted_z,grgwr_residual_z,gwr_Intercept,mgwr_Intercept,grgwr_Intercept,gwr_PctFB,mgwr_PctFB,grgwr_PctFB,gwr_PctBlack,mgwr_PctBlack,grgwr_PctBlack,gwr_PctRural,mgwr_PctRural,grgwr_PctRural,abs_resid_improvement_gr_vs_gwr,abs_resid_improvement_gr_vs_mgwr
13073,5,5,False,False,2.0702235288534965,0.21057013630609145,2.064025108865775,0.2167685562938128,1.8148164021098392,0.46597726304974874,0.17345431415556514,0.1745095147483261,0.12058114787239707,0.6906711873776318,0.6745531559490926,0.49770224825714643,-0.16965689088318459,-0.1440640592011994,-0.17190560451049586,-0.28229125397235333,-0.3149927980339024,-0.3946887634133305,-0.2554071267436573,-0.24920870675593593
13075,2,2,False,False,-0.07645021123746726,-0.7066278177182717,-0.0545500410843949,-0.7285279878713439,-0.3315859292187803,-0.4514920997369586,-0.294179900242792,-0.2467050616085377,-0.9137435126861487,0.13855407794369412,0.1623078541669522,-0.008725831559426786,0.10220441728471963,-0.0222532564607652,0.05784506308719235,-0.3876815581233493,-0.315331198908339,-1.9122396068772418,0.25513571798131307,0.2770358881343853
13077,1,1,False,False,-0.08504039290531828,0.4993375087762591,-0.0855857708931489,0.4998828867640897,-0.07149820361381623,0.48579531948475707,0.12807052262980323,0.1328643262166458,0.18141410989083903,0.6616662065144768,0.6414727773409589,0.8752119480600178,-0.08184710907182094,-0.0626144307545282,-0.04097091448685572,-0.2647326610109982,-0.2895273270692997,-0.13282975618610424,0.013542189291502027,0.014087567279332636
13079,5,3,True,True,-0.258857265467529,-0.6650884275854663,-0.3111650391972079,-0.6127806538557874,-0.7902803047133928,-0.1336653883396025,0.13018376595991552,0.0663305060276328,-0.2020276753696456,0.52637626121698,0.4850987727714826,0.4329352498266774,-0.1431040196476324,-0.1008517965042825,0.19854070091680293,-0.2811213396112004,-0.2815542257185432,-0.5282589477180482,0.5314230392458638,0.4791152655161849
13081,4,4,False,True,-0.046978390144440454,-0.11980360838580158,-0.0900167555533033,-0.0767652429769386,0.0369977499377894,-0.20377974846803143,-0.20673749606630237,-0.1296061747653405,-0.16236713339804887,0.22747658270304114,0.2414933742265814,0.015575293257168873,0.04896604422165302,-0.0460691953168134,-0.019740718148442887,-0.34192955340208103,-0.2948562354677919,-0.27905155368263745,-0.08397614008222985,-0.12701450549109283
13083,1,1,False,False,-0.31244863015538504,-0.206502528617998,-0.3686211373912716,-0.1503300213821114,-0.43757415136329525,-0.0813770074100878,0.11244578111755693,0.091174068002043,0.10226662788169982,0.7212957199961983,0.7018548855989524,0.7909459441660611,-0.03240726900833023,-0.0300280680949449,0.03227519745292007,-0.2590588922974669,-0.2972394641916207,-0.2513164876431342,0.1251255212079102,0.06895301397202361
13085,1,1,False,False,-0.3904514566730116,-0.022848954027429202,-0.3791661041713171,-0.0341343065291236,-0.4094695559908467,-0.0038308547095941003,0.14430968661371446,0.1763252888095193,0.23059614782013246,0.7254821580306119,0.7186844285305126,0.7253041012510315,-0.06153352473119508,-0.0597837279773415,-0.00574439646206959,-0.28305644542344893,-0.3020604701912469,-0.2994708920587358,0.019018099317835102,0.030303451819529502
13087,2,4,True,True,-0.00048277048759468033,0.13304455816402241,-0.0418263484966476,0.1743881361730753,-0.07748953408205667,0.2100513217584844,-0.25875486175074724,-0.2001345392578413,-0.1625717947492597,0.1312054325056645,0.1191367944336066,-0.0650265990858617,0.06939009323046555,-0.0188229569418639,-0.03291774486599234,-0.3690164136593893,-0.2925482579556132,-0.2874401086948945,-0.07700676359446199,-0.035663185585409096
13089,1,1,False,False,3.962669084615528,-0.13233111438611855,4.076696379792871,-0.2463584095634616,4.281251335962294,-0.4509133657328843,0.15307170900555664,0.2160626330102167,0.21361637753658705,0.7052985164948476,0.705274189854481,0.8005887496170339,-0.0873525000809293,-0.0749446184046203,-0.07869992711092028,-0.2806276518016383,-0.2968016482177502,-0.20910600526346432,-0.31858225134676577,-0.2045549561694227
13091,4,4,False,False,-0.4024315752090146,-0.11651958356436842,-0.3572547688286621,-0.1616963899447209,-0.30674124273206976,-0.21220991604131328,-0.20133260000293335,-0.1152997953013683,0.017572624201102206,0.30414937034548106,0.3661246384192115,0.49958109476471985,0.05670671586218601,-0.0703465004608917,0.03527733311104253,-0.3459146211158274,-0.3075244343476526,-0.21364631539133605,-0.09569033247694486,-0.050513526096592376
13093,4,4,False,True,-0.3028073671655909,0.04798307857456363,-0.3178690299278688,0.0630447413368415,-0.227483090306271,-0.027341198284756285,-0.12229829954661381,-0.0690806775798714,-0.15443695794760476,0.2930322601018972,0.2870701413090635,0.038846393055840714,-0.00114049506743699,-0.0609781147115045,-0.02292902249034473,-0.32394727897602266,-0.2880713343661716,-0.274445332145573,0.020641880289807346,0.035703543052085215
13095,2,4,True,True,0.6073594632387538,0.4584505990819978,0.415872827057992,0.6499372352627595,0.43505035771906797,0.6307597046016836,-0.22583084558495925,-0.1595869022133709,-0.1678411742535551,0.16805591612918858,0.1626494551069344,-0.04377294632736333,0.05080262061715755,-0.0321865368940241,-0.02966440364909391,-0.35575850585954066,-0.2886155261398556,-0.2850717784134176,-0.1723091055196858,0.01917753066107586
13097,1,1,False,False,0.7462813084244506,-0.5608941467115516,0.7949912325991567,-0.6096040708862577,0.6364388398015552,-0.4510516780886562,0.12633703041436772,0.1437519801714699,0.15898443476992544,0.6968469836525704,0.683411411452488,0.8434949931869774,-0.06510310579663554,-0.0557002371360317,-0.034251704375638514,-0.26566039686809984,-0.2931818291188841,-0.18355193887626103,0.10984246862289537,0.15855239279760147
13099,4,4,False,False,-0.04790308602584398,-0.2245296605773403,-0.1046043134908719,-0.1678284331123123,0.02795649875635861,-0.3003892453595429,-0.19095212820847934,-0.1523707960317247,-0.16226273720959106,0.1593420366870806,0.1440877541505921,-0.06096262880958132,0.023025477660362722,-0.028727031913356,-0.038065572779951755,-0.3669450969674805,-0.2792130718044153,-0.2841593943617465,-0.07585958478220262,-0.13256081224723062
13101,6,6,False,True,-0.7920680724048375,-0.30796220076972847,-0.5414220087691685,-0.5586082644053975,-0.9000512449030647,-0.19997902827150127,-0.28742592846376147,-0.2590518569756778,-0.3386101933372401,0.12887864111267935,0.1680266564096123,0.3421723710605866,0.09697703618847024,-0.013801630407656,0.1683399867716634,-0.4237348454267754,-0.3288968235084183,-0.4940337930296901,0.1079831724982272,0.3586292361338962
13103,4,4,False,False,-0.48447637145936817,-0.10490861936264317,-0.3818190447317696,-0.2075659460902417,-0.22302802061472704,-0.3663569702072843,-0.10452415953130025,-0.0791107545107082,0.19543728039871944,0.34367277479054587,0.3687287593458505,0.828125383374743,-0.04845161746653116,-0.0897482335940253,-0.015585389833662311,-0.42020266541006696,-0.3425814897037385,-0.19141162015653052,-0.26144835084464113,-0.1587910241170426
13105,1,1,False,True,0.01128875482375813,-0.5302399135971412,0.0758811980895263,-0.5948323568629094,0.09935732071367318,-0.6183084794870563,0.19430232874901915,0.2572435038437393,0.2773497336069242,0.7026970805778797,0.7098161983272174,0.7071098577872785,-0.12790838618871617,-0.1049774867094002,-0.08774011405521658,-0.32374357850420804,-0.3081730916561391,-0.33027476675166406,-0.08806856588991507,-0.02347612262414689
