edge_id,i,j,AreaKey_i,AreaKey_j,regime_i,regime_j,boundary_edge,gwr_PctFB_abs_jump,mgwr_PctFB_abs_jump,grgwr_PctFB_abs_jump,gwr_PctBlack_abs_jump,mgwr_PctBlack_abs_jump,grgwr_PctBlack_abs_jump,gwr_PctRural_abs_jump,mgwr_PctRural_abs_jump,grgwr_PctRural_abs_jump
210,46,158,13095,13321,4,2,True,0.010077446141803892,0.007376680841531202,0.37393688722492396,0.036900259628287205,0.002404967340096799,0.017532274549149997,0.003392112939943903,0.012558520031088594,0.2305492368085954
211,47,59,13097,13121,1,1,False,0.004389539158942135,0.01445022449165867,0.014750317768247867,0.010873048530204099,0.009477772772715706,0.0378746183436639,0.007246207691456896,0.0017189504473855144,0.004380996534112586
212,47,109,13097,13223,1,1,False,0.0108302088307346,0.0115629829142615,0.023705280451910782,0.011816310895257504,0.007854801785145499,0.021213354841513703,0.0012665217781746008,0.0014524261999083188,0.040096876188026986
213,48,99,13099,13201,4,4,False,0.021176473632144116,0.012902301096493013,0.0011827644264143997,0.023612869550072902,0.0036472168741019974,0.0019850799705906017,0.004863464682095919,0.005339085977233815,0.0012268821918777206
214,48,124,13099,13253,4,4,False,0.033219256404721204,0.027359105009294907,0.0060643115891926905,0.033800318985368796,0.007355721888258698,0.0012753354411532969,0.002377618135975812,0.007548695101917191,0.0018021531286672166
215,49,85,13101,13173,6,6,False,0.011426505106175489,0.010584477191516783,0.07238117289682594,0.0014232346590633965,0.0054957349434711,0.014031801153075008,0.016186440129344504,0.005885636899568725,0.06564233280437937
216,49,91,13101,13185,6,2,True,0.0012138500567830945,0.008942044745806121,0.4693278691516086,0.0028247975322664015,0.0028949815670010013,0.05162601458607019,0.016761536168705904,0.006370633724090136,1.6386113212852325
217,50,123,13103,13251,4,4,False,0.12011330720355817,0.07919728524637293,0.018580717754942078,0.055746049272933106,0.026640248260724503,0.002721929548912601,0.055861044275959004,0.007677140863463494,0.0026084056200334216
218,51,72,13105,13147,1,1,False,0.008111353661677256,0.00044132615294301125,0.010928399227808416,0.020719615620941517,0.012138169140154795,0.019091044518116704,0.007009005994339512,7.88063137590056e-05,0.012062890550733674
219,51,89,13105,13181,1,5,True,0.00038652566260422017,0.010148860378155655,0.22323279074533453,0.0340093247981027,0.028227148735584892,0.09665612422902958,0.021128465662067275,0.0033179274463397967,0.07946624979166461
220,51,96,13105,13195,1,1,False,0.010623125963329927,0.004893427024873498,0.0060356391517970565,0.01910369644040201,0.011149738383191596,0.0039894092267797054,0.01140336139606718,0.002152717870327614,0.005608762300942205
221,51,108,13105,13221,1,1,False,0.00588631780447324,0.004764125922102624,0.0317654264708942,0.008414648962261184,0.007962889998391995,0.0005985043616581892,0.010055903795962995,0.0023186094632908216,0.04426968780807433
222,51,156,13105,13317,1,5,True,0.004907150573082553,0.0013632408795497541,0.2541112261703655,0.02604883650733178,0.0214331137618083,0.055123732321293695,0.0161763572373258,6.34182156558083e-05,0.1310552553835368
223,52,80,13107,13163,4,5,True,0.21549120691792245,0.18374808062606446,0.32398324126238853,0.08312131542297742,0.02966426590828572,0.06810762975208949,0.08604835282622214,0.011075926584140194,0.27348974406956406
224,52,81,13107,13165,4,4,False,0.04842176080157701,0.03590720148207238,0.031771630972434295,0.03593176298370701,0.010806751656992311,0.0068750988391344005,0.010009566011371596,0.003705063768319694,0.0019324136472413933
225,52,82,13107,13167,4,5,True,0.09588557124166242,0.0633408827129528,0.48511950170931994,0.0189863925903455,0.01045117283926851,0.0306883788307411,0.04650599021241353,0.010030417020915616,0.32620218178722515
226,52,86,13107,13175,4,4,False,0.02394405914521741,0.0003334320894249898,0.12463745191123998,0.04834861808342819,0.010948357607413792,0.0161519315851868,0.020278167185641516,0.013623026777188907,0.006394894297035797
227,52,102,13107,13209,4,4,False,0.15956499275643993,0.08987572943772831,0.04991286571329112,0.09288667923378319,0.03728754264164609,0.0157680806491651,0.04264533965625311,0.0006493306547140087,0.0011117188286575985
228,52,131,13107,13267,4,6,True,0.18072692729095952,0.10982104523055647,0.8308164713212035,0.0835026470155659,0.041558170887078194,0.3226169476179082,0.07276097191033248,0.008689645952825065,0.3763693039587611
229,52,137,13107,13279,4,4,False,0.16111192821848241,0.09763072474101558,0.011277970709514862,0.0819974382634749,0.03673672322392689,0.0086231276142166,0.056333948411240564,0.0039866165907883055,0.0009156632755936978
230,52,139,13107,13283,4,4,False,0.0722985291926515,0.036558429272969206,0.04312785359379112,0.0488651002415402,0.015193009929980197,0.0090746173035876,0.012301345299884858,0.0036325000120844275,0.0019752056472855106
231,53,88,13109,13179,4,6,True,0.04972075815249283,0.025987750074098592,0.920051992088877,0.022028803429439303,0.0170825574394736,0.3187404798469351,0.026542620864783206,0.006380336558026722,0.4616582306152139
232,53,131,13109,13267,4,6,True,0.021173007902101415,0.011179768622720188,0.870142106178709,0.02074908365875,0.007889663040070702,0.3261694032982979,3.2946533543298795e-05,0.0026404370416852063,0.38050476683932893
233,54,60,13111,13123,1,1,False,0.0018588136731346738,0.003322342728824812,0.00410775642368244,0.0008522547201885999,0.00039325621081250095,0.0085357611683579,0.0012421406938227242,0.0010048260875324955,0.002091675707180718
234,54,92,13111,13187,1,1,False,0.0006147787701367147,0.0004266203348328723,0.012366082122030386,0.011654700984825302,0.011247641837735606,0.034837084200455004,0.008913558554980605,0.0004592137933421836,0.021564259882300596
235,54,104,13111,13213,1,1,False,0.0006553960088250266,0.007486227311684468,0.014562996370881764,0.005756806340352194,0.005432426583688199,0.0008899421704973987,0.006126486584694002,0.002029016230422731,0.007295921464983091
236,54,143,13111,13291,1,1,False,0.0006812543136910376,0.0008588142617411698,0.012065250298435748,0.008981883789862005,0.008984864352230802,0.021221727821368302,0.008852022113648383,0.001478712732775389,0.015992437235911205
237,55,59,13113,13121,1,1,False,0.025022300926242247,0.030232851987146536,0.03942868338564676,0.019140740779644103,0.007820161611336196,0.0027616227279983058,0.0033974441440748904,0.00331046964282089,0.0578044125254725
238,55,125,13113,13255,1,1,False,0.010484108895112865,0.015729251730132066,0.0017693348446344848,0.034591671248181285,0.0196007497163668,0.014778643807326103,0.00023593311736236355,0.0004202716460321998,0.007881675846529088
239,56,63,13115,13129,1,1,False,0.010271678068936141,0.01485835040979755,0.0412084060564506,0.0032548753915543002,0.0056354222384438005,0.0062193083613320994,0.007247200776022644,0.0034713278106938694,0.035766094305863694
240,56,114,13115,13233,1,1,False,0.007662716770996614,0.006848300105906646,0.013847239570827119,0.004389452979235799,0.0035877298071902985,0.005486479222972299,6.679053707697724e-05,0.0013239895520453793,0.018536907508922812
241,56,145,13115,13295,1,1,False,0.010468511921465806,0.010191847133748655,0.025532812247396452,0.004864279513149404,0.0033033586224792966,0.006222715032867001,0.0016623114422956164,0.0026338146044334043,0.02120679610965681
242,57,59,13117,13121,1,1,False,0.021397167799939387,0.020966246739248295,0.10461442736249127,0.008528521497425404,0.0010877688871009095,0.0386415668639994,0.011014546002261427,0.006195443477356899,0.1178663897552098
243,57,66,13117,13135,1,1,False,0.004684364218058401,1.316608714885259e-05,0.007946053168847111,0.011712956283584208,0.007956763579395107,0.0402655377645966,0.002595148571107375,0.001029658147245982,0.011441301311268304
244,57,68,13117,13139,1,1,False,0.00022839325191681414,0.0013019986607379908,0.012585935523007685,0.007456415975624506,0.005942315578100904,0.000715884955647797,0.007932446408155991,0.002203816506483103,0.01111388209107761
245,58,72,13119,13147,1,1,False,0.00670140336822711,0.003917971187689995,0.0037420619850826453,0.013213583023703387,0.009192595519825902,0.014797982498111505,0.007528503476203874,0.0015218110815961028,0.008115483096558962
246,58,96,13119,13195,1,1,False,0.00418963106657444,0.0014167819901265144,0.0011506980909287146,0.014829502204242895,0.010181026276789101,0.029899617789448503,0.0031341480744762062,0.0007097131024905168,0.0016613548467674932
247,58,126,13119,13257,1,1,False,0.002345871070528527,0.0001323695579082962,0.002775240355482156,0.006638491876140712,0.0047684480476691965,0.014740243557899296,0.0016868677252137032,0.00021051829409818312,0.0060286689456074405
248,59,66,13121,13135,1,1,False,0.016712803581880986,0.020979412826397148,0.09666837419364416,0.0031844347861588046,0.0068689946922941975,0.0016239709005971964,0.013609694573368802,0.005165785330110917,0.1064250884439415
249,60,63,13123,13129,1,1,False,0.005166521323149098,0.005408044749252938,0.03098484017672898,0.004833722402223496,0.005453084772399898,0.022352635820106503,0.007768715748708854,0.0032058271315681397,0.0041880196469401
250,60,104,13123,13213,1,1,False,0.0012034176643096473,0.004163884582859656,0.010455239947199324,0.006609061060540794,0.0058256827945007,0.009425703338855299,0.004884345890871278,0.0010241901428902356,0.009387597172163809
251,60,111,13123,13227,1,1,False,0.003296328018029926,0.0028714504009056396,0.0035077894012556232,0.0044244432013601995,0.003426568054620799,0.024774798027417604,0.0001460361578859426,0.0014542749864375204,0.00818122010947131
252,61,69,13125,13141,5,5,False,0.017654924895474267,0.024882654157151962,0.2945330566414079,0.0002646758954645001,0.003243689969159691,0.049895302993008796,0.0009506067107523108,0.006621845731256626,0.09696597995680833
253,61,80,13125,13163,5,5,False,0.0492411382052691,0.05475076797049272,0.01198479425047111,0.013898352362432587,0.005779634146734186,0.007659304558347298,0.014957246400181368,0.004932362438278715,0.03498440801401248
254,61,148,13125,13301,5,5,False,0.007959693915696953,0.019172317118060667,0.015029528474768516,0.0016529546775995996,0.00022841120742919663,0.012361314757881998,0.00574044541642299,0.0008822608494316042,0.004115034444559962
255,61,149,13125,13303,5,5,False,0.03538204414168533,0.062398996418188135,0.1867732726796759,0.02662926725269929,0.009042380521497695,0.034134045372693496,0.0024793309750935077,0.0017269680685542133,0.040387236347310784
256,62,94,13127,13191,6,6,False,0.02216707414378541,0.015081003838235185,0.0362279446955643,0.015465738393981,0.007934184709690102,0.020369592543625192,0.0019025895441797114,0.0004295109894434934,0.00018755095923195242
257,62,150,13127,13305,6,6,False,0.011104078980405996,0.006829387736045078,0.036308871155057,0.0035884843444762005,0.003541235956840104,0.007559235042317813,0.012302050304967338,0.005088140446789513,0.05361456519978891
258,63,104,13129,13213,1,1,False,0.006369938987458745,0.0012441601663932822,0.020529600229529654,0.0017753386583172978,0.0003725980221008021,0.031778339158961805,0.0028843698578375765,0.002181636988677904,0.005199577525223709
259,63,111,13129,13227,1,1,False,0.0018701933051191721,0.0025365943483472986,0.027477050775473355,0.009258165603583696,0.008879652827020697,0.0024221622073111,0.007914751906594797,0.0017515521451306193,0.01236923975641141
260,63,145,13129,13295,1,1,False,0.00019683385252966534,0.0046665032760488945,0.015675593809054145,0.008119154904703704,0.008938780860923097,0.0124420233941991,0.005584889333727028,0.0008375132062604651,0.014559298196206882
261,63,154,13129,13313,1,1,False,0.0034417570327507363,0.0005538501930504314,0.009252883773739118,0.004202528951699001,0.0036012762048842975,0.029074993018002603,0.0005688509297722133,0.0011217544759506426,0.009613207724131712
262,64,100,13131,13205,2,2,False,0.018250818046107592,0.01297332969774169,0.0320491713470388,0.01375124723056749,0.005171669655299201,0.002103322954808102,0.003972405395130496,0.0041871129398777795,0.3041646625956531
263,64,135,13131,13275,2,2,False,0.00013426236982140571,0.007151060742836682,0.03891551184251099,0.011074997194376102,0.0004303697276358022,0.0062660113824918005,0.007311285921343114,0.007479005869654498,0.26621885166057857
264,65,69,13133,13141,1,5,True,0.020961507685551384,0.018593670116197614,0.6550201360634209,0.014180240338839412,0.014549035996374221,0.0780709952357872,0.040140450813983486,0.0011203083694911187,0.368037323907488
265,65,103,13133,13211,1,1,False,0.004722004452837658,0.0033211990908486033,0.012870868027728966,0.008590279906699888,0.012075705392955091,0.0017599062413827943,0.0011687324924052334,0.002711594323107913,0.01766167953982689
266,65,107,13133,13219,1,1,False,0.008218084475434484,0.0032585431328447934,0.02793596350036709,0.032201364872123786,0.026925128343187582,0.004168646145711802,0.02019054376597401,6.280301081862394e-05,0.03628133895160701
267,65,108,13133,13221,1,1,False,0.013049422606694394,0.003601059252864691,0.037258049425413886,0.018595762459207493,0.014921070468957492,0.0014784178762036054,0.02565096513807741,0.002801856698859684,0.05026560539567998
268,65,116,13133,13237,1,5,True,0.003804698673816609,0.003630477947332067,0.7159645700275846,0.009657659920148609,0.007260484974325909,0.017611512624044603,0.02540720551171316,0.0040925167277179875,0.30008519491139096
269,65,130,13133,13265,1,5,True,0.006820328551944477,0.011362818720448753,0.36430670245597724,0.010039128044216,0.008599647515943415,0.022428707847925305,0.012888222221410284,0.002749871713506713,0.3052133475584581
270,66,68,13135,13139,1,1,False,0.004912757469975215,0.0013151647478868433,0.020531988691854797,0.0042565403079597025,0.002014448001294203,0.0395496528089488,0.005337297837048616,0.003233474653729085,0.022555183402345913
271,66,77,13135,13157,1,1,False,0.0014747848336559288,0.0008149189116858357,0.028219369663484817,0.013014379832000392,0.009890122091009396,0.0022219759255781985,0.015399505422860726,0.003707405731032176,0.034932197912921126
272,66,121,13135,13247,1,1,False,0.01284426365317859,0.005448774748060159,0.06455988747030628,0.022400908459310392,0.013181197024179095,0.008102171094922797,0.0005979991563799802,0.0023636543010785993,0.0844737347658755
273,66,146,13135,13297,1,1,False,0.0065588497733632956,0.003072353416674223,0.03408893119890488,0.027122029036273698,0.0182556300133927,0.009195433391094507,0.008042716379776327,0.0004472675808721016,0.046352577777591775
274,67,68,13137,13139,1,1,False,0.0021371598500088407,0.0016028072828575546,0.0016251983394319769,0.0007481202301014012,0.00033562270238679526,0.018401541415183898,0.005579885528535111,0.002616767405515419,0.0023197058183266894
275,67,118,13137,13241,1,1,False,0.0012862169910613508,0.0017317686437934299,0.0021447695872943706,0.003717379688786507,0.0029075278464889,0.0131924498888427,0.0003189489202304885,0.0010530435551515671,0.006198171042975598
276,67,126,13137,13257,1,1,False,0.005143535035064928,0.0027626029357432635,0.007220353293763693,0.013180767092993192,0.009181340104389701,0.023311744085322102,0.01008571880994169,0.0010237982267751744,0.013600003821896967
277,67,138,13137,13281,1,1,False,0.004136777040636086,0.0003472388833328788,0.008974813383589741,0.013050630745209,0.010160865144842102,0.0312624112988064,0.008208386479072516,0.0003366388168355994,0.0184849368122052
278,67,153,13137,13311,1,1,False,0.0023724153917832336,0.0014980372978127265,0.0060291182790637166,0.007952602869210804,0.00590994488503041,0.013578165206453899,0.006371194394689805,0.0012081908328144264,0.009520862622723336
279,68,77,13139,13157,1,1,False,0.0034379726363192864,0.002130083659572679,0.00768738097163002,0.017270920139960094,0.011904570092303599,0.0373276768833706,0.01006220758581211,0.00047393107730309136,0.012377014510575213
280,68,92,13139,13187,1,1,False,0.005765141911912686,5.567908207515515e-05,0.011531624178927391,0.015243869793207104,0.011104193966125497,0.040129393895854695,0.006708581050608786,0.00010151101980759858,0.019734606309850522
281,68,153,13139,13311,1,1,False,0.004509575241792074,0.00010476998504482804,0.00440391993963174,0.008700723099312205,0.006245567587417206,0.03197970662163779,0.0007913088661546941,0.0014085765727009925,0.011840568441050026
282,69,116,13141,13237,5,5,False,0.017156809011734775,0.014963192168865547,0.0609444339641637,0.0045225804186908025,0.007288551022048312,0.0956825078598318,0.014733245302270326,0.002972208358226869,0.06795212899609704
283,69,130,13141,13265,5,5,False,0.014141179133606907,0.007230851395748861,0.29071343360744367,0.004141112294623411,0.005949388480430806,0.055642287387861894,0.027252228592573202,0.0038701800829978317,0.06282397634902992
284,69,148,13141,13301,5,5,False,0.009695230979777314,0.0057103370390912955,0.3095625851161764,0.0013882787821350995,0.0030152787617304944,0.062256617750890794,0.006691052127175301,0.005739584881825022,0.09285094551224837
285,69,149,13141,13303,5,5,False,0.0530369690371596,0.0872816505753401,0.107759783961732,0.02689394314816379,0.005798690552338004,0.0157612576203153,0.0034299376858458186,0.004894877662702413,0.05657874360949755
286,70,109,13143,13223,1,1,False,0.01518891510975695,0.023297744060647108,0.023739765446250893,0.004812454857443797,0.005374755189976099,0.020586280295563,0.005824258582678377,0.002754753722285286,0.029534221878943584
287,70,114,13143,13233,1,1,False,0.011793997335653561,0.01492989630586461,0.01793921711944002,0.003315752111281302,0.0018974803578647031,0.0030623386738160997,0.0013369931015067005,0.001853842558612817,0.025100402124619586
288,71,98,13145,13199,1,1,False,0.1082794374806682,0.09628476938974745,0.010753494220981596,0.0041381709356802104,0.006905865272380393,0.010347850499321597,0.02660393158136426,0.005738119199688807,0.010383493801608398
289,71,105,13145,13215,1,3,True,0.09091049751815977,0.0832598999827282,0.6764196876618451,0.0019667003013224965,0.002755850622064307,0.10982908650000289,0.027902472469650108,0.004893581378534684,0.2961139852442919
290,71,129,13145,13263,1,3,True,0.01591049054914423,0.001413013732509072,0.7185974494349529,0.0179977979920969,0.015158291328590104,0.1404109612553319,0.011310063530633685,0.0006825570807925119,0.3582605707110056
291,71,140,13145,13285,1,1,False,0.10363594600985687,0.08577458503278229,0.012222411653674548,0.021205799781987292,0.009426396555545405,0.0182244626172599,0.029786181352332186,0.004591026374696494,0.023683489133579302
292,72,96,13147,13195,1,1,False,0.0025117723016526705,0.005334753177816509,0.00489276007601136,0.0016159191805395073,0.000988430756963199,0.015101635291336998,0.004394355401727668,0.0022315241840866196,0.006454128249791469
293,73,140,13149,13285,1,1,False,0.04721952927097173,0.04804132244737036,0.010571375434102803,0.017342528674161306,0.007437486315999997,0.012748235329022,0.00759432842818758,0.0026106889374811204,0.020606522434376592
294,74,106,13151,13217,1,1,False,0.01937190261602928,0.03466911468764966,0.04413328939366046,0.001026377772553294,0.007097187371422092,0.001128897748871191,0.012955459579560125,0.0044922094095875,0.0542804183633436
295,74,121,13151,13247,1,1,False,0.020150871813092386,0.02968596752383157,0.04873910750927468,0.0179803547852196,0.0060229881670272045,0.0019481463344223071,0.010637579267406605,0.004165686187790729,0.06164871056883589
296,74,125,13151,13255,1,1,False,0.019224077936965123,0.03180677427178402,0.02102872775507547,0.01016671399713659,0.001347731444202499,0.00034273274938549647,0.006007493411019471,0.0023671861300946784,0.025988731481231694
297,75,95,13153,13193,3,3,False,0.018999250960348102,0.016422347733867138,0.15607746763566707,0.025742286036267402,0.00915254186248031,0.11651396912703169,0.0029477968255146036,0.011546285986827998,0.002135352864056528
298,75,110,13153,13225,3,3,False,0.0798790144585741,0.0740212573710794,0.04685224620506262,0.06425008245853281,0.012457868737918001,0.022515354694077616,0.017042890766746255,0.007307194214734469,0.0005541507798769718
299,75,115,13153,13235,3,4,True,0.09359799343284148,0.021025527521133625,0.15052327030981047,0.0903780370059892,0.016672096236602,0.1705834040220808,0.02292560579977332,0.010757943589471297,0.26711405379530556
300,75,142,13153,13289,3,3,False,0.18674787193494535,0.15793831023473792,0.09755864181717444,0.07959628008307851,0.03433128386091949,0.0724103317737742,0.03807869203215697,0.0018648146578036928,0.006630670736117561
301,76,136,13155,13277,2,2,False,0.02497289238678818,0.05449597140508061,0.03641894127346673,0.0002421502903382916,0.004130107130855699,0.020893536302877,0.004690354728671187,0.004147774246630986,0.09033367526516645
302,76,141,13155,13287,2,2,False,0.0026068795132793143,0.027596332985416805,0.007574304913169516,0.0135668891928689,0.0034310246335563024,0.047052599034077804,0.021210115403197616,0.011030684040915117,0.06666421698510672
303,77,96,13157,13195,1,1,False,0.006103904685839767,0.004946342330138687,0.002782712926119091,0.016629720803315304,0.011890621634157605,0.0122223871341154,0.0104244125523546,0.002246403158398802,0.006593307285369998
304,77,107,13157,13219,1,1,False,0.006009374713436544,0.0017839589527999244,0.04434043862161896,0.030542463793062205,0.018999192141511106,0.014120072453045099,0.006311448780355389,0.0006585421226054655,0.05726940926771951
305,78,83,13159,13169,1,5,True,0.02140240954444783,0.058972146067057585,0.8324688726144844,0.0202552533314532,0.013176523287865408,0.03536966732331159,0.023039423212902005,0.0047416399608634086,0.3596062568875181
306,78,101,13159,13207,1,1,False,0.0589555463878485,0.08639537797063501,0.03762171924002966,0.011580492737784692,0.0006502168958153892,0.0020007797115951936,0.007897739394813419,0.006638882646663402,0.0481252098125714
307,78,103,13159,13211,1,1,False,0.01493270327946783,0.014690172590288486,0.03124720504272782,0.005263822854043809,0.0022186651697718995,0.0005933581499797946,0.016555665647396023,0.0039472214146731854,0.040785279608476416
308,78,106,13159,13217,1,1,False,0.002347980286409923,0.011563011183556848,0.01900939994303752,0.031024110427447016,0.0196560297898965,0.0037209794035594074,0.015586403873522225,0.0016356240608911832,0.025223482483340914
309,78,116,13159,13237,1,5,True,0.023459406406122096,0.007738495552107816,0.7600826430980414,0.012984116972804688,0.0171175251975091,0.018778060715447603,0.01002027235672237,0.002566299010063111,0.3585321540596943
310,79,102,13161,13209,4,4,False,0.06460415995246119,0.044391367842038454,0.03556724558995117,0.0472724974369445,0.024562502162853703,0.0197613357228849,0.01524476387970336,0.0017557950585787019,0.0010811518474508064
311,79,133,13161,13271,4,4,False,0.004522103191459986,0.011268550454968496,0.12510255142271076,0.02429672810730181,0.0013551821194605976,0.0219512107629857,0.030673605876614607,0.008013044136371605,0.005692593366723009
312,79,137,13161,13279,4,4,False,0.0630572244904187,0.03663637253875118,0.07420214059372743,0.0581617384072528,0.025113321580572903,0.0269062887578334,0.0015561551247159078,0.0028801521869236124,0.0009462302568004899
313,79,152,13161,13309,4,4,False,0.04896862847105729,0.04653683229289718,0.02519299283077281,0.019409206637349796,0.018814904201545704,0.008984886533598701,0.0293723719471658,0.006633719237515101,0.0034410077254232174
314,80,82,13163,13167,5,5,False,0.11960563567626004,0.12040719791311166,0.1611362604469314,0.06413492283263192,0.01921309306901721,0.037419250921348395,0.03954236261380861,0.0010455095632245781,0.0527124377176611
315,80,93,13163,13189,5,5,False,0.03903115837131643,0.07018044480971941,0.049328729206630506,0.014156010675985098,0.0028320668102986,0.07174619938334671,0.008436645304710999,0.002665255292786828,0.03718385662055268
316,80,120,13163,13245,5,5,False,0.014202995616856895,0.012746040892688382,0.07488154068810893,0.010235250072451074,0.002100329245270788,0.08653957248149781,0.019143126663932253,0.004520156706866563,0.07883894503729416
